target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
vacancies,2023-06-01,2024-01-01,7,600555.0,742548.2769470937,883621.52470172,719247.70466835,375129.39072940464,2023-06-01,679033.5032955525,-78478.50329555245,534525.0,656565.0,711930.0,-143240.06190823542,-42515.65445589111,1,-83805.7908106307,595227.7124849218
vacancies,2023-06-01,2024-02-01,8,588470.0,735358.2267341196,881924.4588244366,719882.6025328601,368406.2455327509,2023-06-01,675264.7176973791,-86794.71769737906,600555.0,534525.0,656565.0,-78478.50329555245,-143240.06190823542,2,-75740.73752476962,599523.9801726094
vacancies,2023-06-01,2024-03-01,9,595090.0,775351.0408555793,907185.483905196,750427.7084143009,361610.2099130511,2023-06-01,701690.7444037918,-106600.74440379185,588470.0,600555.0,534525.0,-86794.71769737906,-78478.50329555245,3,-68431.73906472165,633259.0053390702
vacancies,2023-06-01,2024-04-01,10,642810.0,795421.86877489,921168.744455731,761077.6547219363,357068.54429395247,2023-06-01,713190.6915969931,-70380.69159699313,595090.0,588470.0,600555.0,-106600.74440379185,-86794.71769737906,4,-38772.89557545111,674417.796021542
vacancies,2023-06-01,2024-05-01,11,616605.0,784660.8629863614,920557.4034646986,747422.1467349023,353842.5594609013,2023-06-01,703783.1952391479,-87178.19523914787,642810.0,595090.0,588470.0,-70380.69159699313,-106600.74440379185,5,-64959.843137253985,638823.3521018939
vacancies,2023-06-01,2024-06-01,12,585620.0,771509.394406456,928403.1820870516,742586.3651029335,349807.8895247118,2023-06-01,697345.0467322741,-111725.04673227412,616605.0,642810.0,595090.0,-87178.19523914787,-70380.69159699313,6,-70189.64611227435,627155.4006199997
vacancies,2023-07-01,2023-08-01,1,741875.0,749474.009031092,873884.3080793435,749935.4328811927,553170.076405543,2023-07-01,724899.3272889141,16975.672711085877,585620.0,616605.0,642810.0,-111725.04673227412,-87178.19523914787,8,-17338.148231826504,707561.1790570876
vacancies,2023-07-01,2023-09-01,2,693950.0,759304.165503808,888231.789997319,750994.6961231418,542610.3079737813,2023-07-01,728205.8484532053,-34255.84845320531,741875.0,585620.0,616605.0,16975.672711085877,-111725.04673227412,9,-22581.399852929335,705624.448600276
vacancies,2023-07-01,2023-10-01,3,711930.0,757909.2378865018,887020.0410900466,722329.0855126259,532357.139509948,2023-07-01,715399.6117370642,-3469.6117370642023,693950.0,741875.0,585620.0,-34255.84845320531,16975.672711085877,10,-17610.814456049393,697788.7972810148
vacancies,2023-07-01,2023-11-01,4,656565.0,723821.5591837581,876890.7625680447,694131.3762666843,522769.1613155865,2023-07-01,690321.9544266255,-33756.95442662551,711930.0,693950.0,741875.0,-3469.6117370642023,-34255.84845320531,11,-37540.5339374773,652781.4204891482
