origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,w_sarimax,w_tbats_prophet,w_var,w_bilstm,ensemble_pred
2023-11-01,2024-09-01,10,1435900.0,1256397.0115381577,1254740.1608314535,1321774.9387002974,1362990.5168575116,0.20467096384106356,0.2042488151171789,0.2972579498244406,0.29382227121731685,1306812.2561664241
2023-11-01,2024-10-01,11,1467300.0,1256397.0115534011,1254740.1608314535,1323062.620006386,1375094.002990067,0.2006758733374545,0.2003268229632902,0.2833961002859169,0.3156012034133384,1312418.7867098672
2023-11-01,2024-11-01,12,1559700.0,1256397.0115556887,1254740.1608314535,1318008.5501908069,1387708.5119605686,0.1982093237567665,0.19786995554195932,0.27456149503128213,0.32935922566999215,1316233.9808302964
2023-12-01,2024-01-01,1,1246400.0,1264809.0158678058,1264707.112420528,1296722.3018763056,1207963.58435464,0.30214480260961446,0.3048607210724923,0.2940490675038422,0.09894540881405121,1268537.4270408906
2023-12-01,2024-02-01,2,1300900.0,1265035.846612082,1264707.112420528,1323761.7081485558,1233150.3198701206,0.28090446199395075,0.28115390753656266,0.286823529431889,0.15111810103759749,1276968.9003325766
2023-12-01,2024-03-01,3,1350400.0,1265069.9232449147,1264707.112420528,1351781.5945536976,1262747.0793086605,0.2615271082358121,0.2603184040936191,0.3060981753572058,0.1720563123133631,1291118.1013181636
2023-12-01,2024-04-01,4,1360600.0,1265075.0421063262,1264707.112420528,1370160.39618076,1289367.120934376,0.23907940670110162,0.2372346501837938,0.3377931897461142,0.18589275336899044,1305000.5948028292
2023-12-01,2024-05-01,5,1380700.0,1265075.8110319814,1264707.112420528,1385683.2455690326,1316265.2889871595,0.2227084312899308,0.22137533431032877,0.34397156770062504,0.21194466669911535,1317329.055431383
2023-12-01,2024-06-01,6,1423000.0,1265075.9265353023,1264707.112420528,1407483.2212935132,1343264.7930421678,0.2157990404229124,0.21497487668185514,0.330366384357076,0.23885969853815653,1330719.3929246727
2023-12-01,2024-07-01,7,1422200.0,1265075.9438855008,1264707.112420528,1417481.9180786312,1367621.9534662247,0.2094360670519961,0.20874587490921123,0.3227128157406898,0.25910524229810294,1340752.5215653363
2023-12-01,2024-08-01,8,1460100.0,1265075.9464917416,1264707.112420528,1429103.581832062,1390633.7371030494,0.204630223118754,0.2039502299002912,0.318471032305036,0.27294851467591885,1351509.585504855
2023-12-01,2024-09-01,9,1435900.0,1265075.9468832356,1264707.112420528,1435449.5046182403,1408617.8115368097,0.2024784046848029,0.20186667706702807,0.3076895736027831,0.28796534464538587,1358758.7413545414
2023-12-01,2024-10-01,10,1467300.0,1265075.9469420433,1264707.112420528,1442437.758708575,1423577.6740413376,0.20310604619097702,0.20259438609425848,0.2963819520902462,0.29791761562451835,1364788.519746004
2023-12-01,2024-11-01,11,1559700.0,1265075.946950877,1264707.112420528,1440026.4455295394,1437056.4213157292,0.19930836933722634,0.1988728670616056,0.28215768497432864,0.3196610786268395,1369341.6873726393
2023-12-01,2024-12-01,12,1502600.0,1265075.946952203,1264707.112420528,1435411.0803896803,1447450.391257889,0.19848662871571346,0.19805651936556393,0.2713646989098814,0.3320921530088411,1371790.9609309393
2024-01-01,2024-02-01,1,1300900.0,1243885.0237678946,1243432.1734542144,1261078.0470765105,1225990.3448468072,0.31209512048179827,0.31485296444528327,0.2696216624229726,0.1034302526499459,1246527.2028688306
2024-01-01,2024-03-01,2,1350400.0,1243508.2827132884,1243432.1734542144,1288876.9623015744,1245651.576281237,0.27971002744475365,0.2798061083788217,0.2901409520039778,0.1503429121724469,1256972.5277612498
2024-01-01,2024-04-01,3,1360600.0,1243451.7915108334,1243432.1734542144,1298650.838591834,1265121.0004092213,0.25242367162156837,0.2512727654350051,0.32247552951349945,0.1738280334299273,1265013.9199323698
2024-01-01,2024-05-01,4,1380700.0,1243443.3195685293,1243432.1734542144,1296286.7458619424,1283930.462256407,0.2316835845785612,0.23001018770666382,0.3499979641833718,0.18830826353140315,1269559.9110067545
2024-01-01,2024-06-01,5,1423000.0,1243442.0490096298,1243432.1734542144,1311615.499903472,1302126.3290606835,0.21608486375606106,0.2148602460788009,0.3544417053960318,0.21461318476910635,1280197.861580548
2024-01-01,2024-07-01,6,1422200.0,1243441.8584600205,1243432.1734542144,1320126.7542560648,1318021.776087155,0.20853667967175002,0.2077806573152779,0.3417627973571691,0.24191986565580306,1287690.2542584245
2024-01-01,2024-08-01,7,1460100.0,1243441.8298826974,1243432.1734542144,1319992.7285396263,1333233.196468574,0.2039895446264348,0.20333546860930696,0.3300992994563636,0.26257568730789477,1292286.2942032958
2024-01-01,2024-09-01,8,1435900.0,1243441.825596867,1243432.1734542144,1313327.9511754676,1345625.5347024326,0.1986292212902937,0.19800039336188008,0.32639994457461446,0.27697044077321176,1294552.6089350248
2024-01-01,2024-10-01,9,1467300.0,1243441.8249541067,1243432.1734542144,1312643.029880235,1356429.261816783,0.19841332826662286,0.1978253953246955,0.31215580368820683,0.29160547272047477,1297989.2283200484
2024-01-01,2024-11-01,10,1559700.0,1243441.8248577102,1243432.1734542144,1312695.9888735006,1366568.4537387113,0.19874240058043954,0.19825212679454063,0.30113896273036456,0.30186650989465524,1301462.8442983166
2024-01-01,2024-12-01,11,1502600.0,1243441.8248432537,1243432.1734542144,1308342.6205422026,1374672.710822235,0.19459158626146633,0.19418903949327265,0.28774735348158803,0.323472020763673,1304564.5027247365
2024-01-01,2025-01-01,12,1495300.0,1243441.824841085,1243432.1734542144,1310904.5819164044,1383457.800286015,0.19485603890733053,0.19444212834278854,0.2746301686703429,0.336071664079538,1309022.658424939
2024-02-01,2024-03-01,1,1350400.0,1309206.702608339,1310463.4685391425,1331963.546824904,1324425.730999082,0.299049112368288,0.30017526098735325,0.28697599300397814,0.11379963364038076,1317846.5404715328
2024-02-01,2024-04-01,2,1360600.0,1310446.654538799,1310463.4685391425,1336819.2264260482,1350352.4623956017,0.26456669541916583,0.26456717354882764,0.30841188300091654,0.16245424803108996,1325067.5855341195
2024-02-01,2024-05-01,3,1380700.0,1310631.168892956,1310463.4685391425,1335762.5419323165,1369840.1182934537,0.24305659965125695,0.24219529623159441,0.33220770545352146,0.18254039866362717,1329747.4136564098
2024-02-01,2024-06-01,4,1423000.0,1310658.613338754,1310463.4685391425,1353898.9933739004,1384729.5890855668,0.2270896921295504,0.2257852247789224,0.3480662731409625,0.19905880995056474,1340409.5507383794
2024-02-01,2024-07-01,5,1422200.0,1310662.695112021,1310463.4685391425,1363395.5149954082,1394397.418836012,0.21331719509597022,0.21236454357289,0.34857732468351316,0.22574093664762662,1347904.2066931566
2024-02-01,2024-08-01,6,1460100.0,1310663.3021821207,1310463.4685391425,1355538.688972009,1400542.892892587,0.20582574646092947,0.20518427144945872,0.3403600181186703,0.24862996397094156,1348242.84632263
2024-02-01,2024-09-01,7,1435900.0,1310663.3924697288,1310463.4685391425,1353966.8265897816,1401099.768304729,0.2026207017174703,0.20206734205465965,0.32555614213561945,0.2697558140922506,1349116.4315127335
2024-02-01,2024-10-01,8,1467300.0,1310663.4058979158,1310463.4685391425,1355751.3710648655,1397464.4251455131,0.197336466062449,0.19677083777345528,0.32279444204016094,0.28309825412393474,1349751.4256202923
2024-02-01,2024-11-01,9,1559700.0,1310663.4078950477,1310463.4685391425,1356931.1552514315,1394248.897640684,0.1975200269108709,0.1969940482784877,0.30788116530073506,0.2976047595099063,1349744.428578109
2024-02-01,2024-12-01,10,1502600.0,1310663.4081920737,1310463.4685391425,1346736.869721043,1388727.326260657,0.1998481143384188,0.19943029177001526,0.2938385306502236,0.3068830632413424,1345179.801405401
2024-02-01,2025-01-01,11,1495300.0,1310663.408236249,1310463.4685391425,1347666.5388419682,1380463.8340338892,0.1942156965390649,0.19384854060131107,0.28434683807947814,0.327588924780146,1344012.2198407804
2024-02-01,2025-02-01,12,1483800.0,1310663.408242819,1310463.4685391425,1346146.5995789352,1368499.3301533929,0.19397684872945953,0.19359401170214413,0.2727523054258691,0.33967683414252725,1339948.3462085766
2024-03-01,2024-04-01,1,1360600.0,1358059.479974448,1357080.2325553969,1358502.2350544722,1340707.25673246,0.29139975362367176,0.2935462494203248,0.2963806658005585,0.11867333115544497,1355844.0034776556
2024-03-01,2024-05-01,2,1380700.0,1359223.3225061095,1357080.2325553969,1356474.0639033073,1367948.6787632152,0.2611780746274979,0.2611843362420738,0.31174407073224863,0.16589351839817945,1359253.9959602607
2024-03-01,2024-06-01,3,1423000.0,1359399.6782901331,1357080.2325553969,1377109.2171320787,1393230.3795354022,0.24056741404292087,0.239736248121232,0.3317687670671493,0.1879275707686978,1371076.8164413115
2024-03-01,2024-07-01,4,1422200.0,1359426.3901088322,1357080.2325553969,1391612.2162676472,1414549.2853072295,0.2238080505039253,0.22263198594056566,0.34540042977466057,0.20815953378084853,1381495.4147464377
2024-03-01,2024-08-01,5,1460100.0,1359430.4357716383,1357080.2325553969,1384981.235802832,1430071.4896002242,0.21077401184924557,0.20987596644956957,0.3478809603753459,0.23146906132583894,1384177.0398742575
2024-03-01,2024-09-01,6,1435900.0,1359431.0485052974,1357080.2325553969,1382527.463888109,1438244.8426205628,0.20499017871705813,0.2043844258726516,0.3338751030053393,0.2567502924049511,1386897.361086673
2024-03-01,2024-10-01,7,1467300.0,1359431.1413064064,1357080.2325553969,1387844.1042275478,1440293.0021421476,0.20161982544715942,0.20108019114409645,0.3231348197086977,0.27416516370004645,1390309.1430894253
2024-03-01,2024-11-01,8,1559700.0,1359431.1553615232,1357080.2325553969,1392693.8426438526,1441539.1198630868,0.1969866767723285,0.1964408518141575,0.3188199272933694,0.2877525441201446,1393200.9213017242
2024-03-01,2024-12-01,9,1502600.0,1359431.1574902306,1357080.2325553969,1384215.880223415,1439096.5780885145,0.1995394152721574,0.19905001645249257,0.3007973442229535,0.30061322405239654,1390366.8635502579
2024-03-01,2025-01-01,10,1495300.0,1359431.157812633,1357080.2325553969,1383760.7051601985,1433362.5398601757,0.20022620328624055,0.1998189203357117,0.2910708874412007,0.3088839889368472,1388879.2415978997
2024-03-01,2025-02-01,11,1483800.0,1359431.1578614612,1357080.2325553969,1382043.2271527278,1422121.1875624135,0.19478447075683197,0.19442296556576905,0.28294810515531577,0.3278444585220833,1385924.7049932792
2024-03-01,2025-03-01,12,1520600.0,1359431.1578688554,1357080.2325553969,1384499.5849250152,1412346.0793877165,0.19458373188892802,0.19420496980745705,0.2724822770800446,0.33872902122357035,1383729.1181506189
2024-04-01,2024-05-01,1,1380700.0,1362153.003916667,1361181.9000324246,1356375.8091975274,1364112.922839458,0.2914948773085425,0.29357086639564484,0.29649977710801745,0.1184344791877953,1360387.1011383464
2024-04-01,2024-06-01,2,1423000.0,1362388.589897752,1361181.9000324246,1375148.888922207,1384725.0445811544,0.2614343531120426,0.26111123340870684,0.3105335455396115,0.16692086793963906,1369764.4309193322
2024-04-01,2024-07-01,3,1422200.0,1362424.3076679374,1361181.9000324246,1387849.8561146366,1403336.959597558,0.23945167099727724,0.23815120350567842,0.33032619171070055,0.1920709337863438,1378385.2826446474
2024-04-01,2024-08-01,4,1460100.0,1362429.7224694882,1361181.9000324246,1377170.383170768,1416903.2054414384,0.22237713637033452,0.2209443274525591,0.34597680470600733,0.210701731471099,1378731.6070504864
2024-04-01,2024-09-01,5,1435900.0,1362430.5433410103,1361181.9000324246,1373556.096006221,1419322.3127424628,0.21057985514079205,0.20944651432784298,0.3423923886957208,0.23758124183564422,1379494.741129614
2024-04-01,2024-10-01,6,1467300.0,1362430.6677830112,1361181.9000324246,1375486.0125271347,1414474.469821671,0.20462766389949058,0.20388988276347997,0.3321575841539331,0.25932486918309644,1380008.7405987165
2024-04-01,2024-11-01,7,1559700.0,1362430.686648092,1361181.9000324246,1379262.417991522,1410362.8951191402,0.20122390505330884,0.20055263533550327,0.3203385741015585,0.2778848855096295,1380891.728282764
2024-04-01,2024-12-01,8,1502600.0,1362430.6895079887,1361181.9000324246,1368275.4159956456,1402667.0175706674,0.19855476468773808,0.19784579514536685,0.31016092836649706,0.293438511800398,1375803.3157817114
2024-04-01,2025-01-01,9,1495300.0,1362430.689941542,1361181.9000324246,1366230.3711018227,1391809.3029589425,0.19954220816857687,0.19895212839606938,0.297840160159773,0.3036655032755807,1372235.2094840049
2024-04-01,2025-02-01,10,1483800.0,1362430.6900072664,1361181.9000324246,1362789.0996888273,1372961.687718883,0.20014946831649894,0.19966165978554914,0.2893478528039331,0.3108410190940188,1365558.5256607053
2024-04-01,2025-03-01,11,1520600.0,1362430.69001723,1361181.9000324246,1364512.6854412362,1356760.706638234,0.19482685335899994,0.19440182405421996,0.28190544698893305,0.3288658755978471,1360910.1847683978
2024-04-01,2025-04-01,12,1553500.0,1362430.6900187402,1361181.9000324246,1362587.7628547042,1342520.2299218792,0.19522564820812924,0.19477676631815272,0.27187635135407257,0.3381212341196455,1355498.0097930932
2024-05-01,2024-06-01,1,1423000.0,1383777.1544657324,1383951.952323994,1402064.8200173853,1301891.979809045,0.29211202436849804,0.29371197950690714,0.29409882609771776,0.12007717002687708,1379374.335621573
2024-05-01,2024-07-01,2,1422200.0,1384244.8844483634,1383951.952323994,1412365.4401515033,1305494.566243783,0.25943657457187147,0.25869003931195367,0.309800774694622,0.17207261142155272,1379330.1028635302
2024-05-01,2024-08-01,3,1460100.0,1384315.9025294578,1383951.952323994,1403035.6096200198,1306319.725848711,0.2376511429538387,0.23617943574441524,0.3309263597494353,0.1952430615523108,1375196.577173824
2024-05-01,2024-09-01,4,1435900.0,1384326.6838253306,1383951.952323994,1402102.4679810414,1301924.9414076277,0.2229829505468246,0.2214324160024746,0.33678360363129756,0.21880102981940333,1372200.7126690634
2024-05-01,2024-10-01,5,1467300.0,1384328.3204990611,1383951.952323994,1404848.418697344,1295244.591848113,0.21083936223446012,0.20963080132396636,0.3382012365572306,0.24132859988434296,1369690.893214054
2024-05-01,2024-11-01,6,1559700.0,1384328.5689562731,1383951.952323994,1405135.3243903536,1288716.2798865747,0.20538083160877063,0.20456925134398585,0.3264780451703108,0.2635718718769328,1365843.7636096808
2024-05-01,2024-12-01,7,1502600.0,1384328.6066735955,1383951.952323994,1397522.504734397,1281560.7140055008,0.20500271699200692,0.20425609742358347,0.3089852039593199,0.2817559816250897,1359372.9235311626
2024-05-01,2025-01-01,8,1495300.0,1384328.6123993157,1383951.952323994,1398030.2879602413,1275075.5265704186,0.20025640727424013,0.19949680040939863,0.30497550901547665,0.29527128330088454,1356172.846540725
2024-05-01,2025-02-01,9,1483800.0,1384328.6132685158,1383951.952323994,1395728.0595716222,1264912.4156140983,0.20088903108578657,0.20025612810139065,0.29498910033875086,0.3038657404740719,1351329.4056906144
2024-05-01,2025-03-01,10,1520600.0,1384328.6134004665,1383951.952323994,1394401.4720732064,1257795.3634701571,0.2014333555967112,0.20090993400032542,0.28802781939421257,0.30962889100875085,1347975.8521153727
2024-05-01,2025-04-01,11,1553500.0,1384328.613420498,1383951.952323994,1391792.3337162451,1253473.929534471,0.1975855686227516,0.19712090569217144,0.28156406897294833,0.32372945671212866,1343994.3653775018
2024-05-01,2025-05-01,12,1571000.0,1384328.61342354,1383951.952323994,1385333.857805149,1249158.3444370956,0.19930371751313286,0.1988137638846593,0.2727848220620787,0.3290976965401292,1340043.7192582479
2024-06-01,2024-07-01,1,1422200.0,1429569.9780016174,1429593.2836533682,1437180.11084812,1330135.6525596497,0.28978557020848783,0.2913419564892395,0.30343644483281007,0.11543602846946266,1420407.6559488832
2024-06-01,2024-08-01,2,1460100.0,1430575.5266480627,1429593.2836533682,1426678.0891237934,1329688.2422562833,0.2603878769775797,0.25959699727788677,0.3157101652355597,0.1643049605089738,1412513.7973934116
2024-06-01,2024-09-01,3,1435900.0,1430729.0822520289,1429593.2836533682,1428506.997038308,1322804.2445145238,0.240766816057673,0.2393010420490004,0.33403379888589474,0.18589834300743183,1409651.9843936758
2024-06-01,2024-10-01,4,1467300.0,1430752.523413994,1429593.2836533682,1436863.3326520177,1310920.0627880276,0.22574709195948484,0.22417602426087316,0.34103595215591453,0.20904093162372755,1407526.766092209
2024-06-01,2024-11-01,5,1559700.0,1430756.1016570504,1429593.2836533682,1438721.5057909966,1298840.9326576092,0.21543693522380064,0.21421178367827248,0.34266188496943895,0.22768939612848793,1403200.7675637996
2024-06-01,2024-12-01,6,1502600.0,1430756.647863801,1429593.2836533682,1430241.4760260475,1286083.093021841,0.21582044451267196,0.21500845711330935,0.3269586414004635,0.24221245697355523,1395296.337658326
2024-06-01,2025-01-01,7,1495300.0,1430756.7312403196,1429593.2836533682,1434840.401537494,1271549.8285378728,0.2110941114513985,0.21032883331596827,0.3137479446111023,0.26482911062153097,1389630.645381442
2024-06-01,2025-02-01,8,1483800.0,1430756.7439674465,1429593.2836533682,1436888.1118521322,1254694.9798542047,0.20603542647817738,0.20525606583954523,0.3106775472425564,0.2780309604397211,1383472.193643158
2024-06-01,2025-03-01,9,1520600.0,1430756.7459101968,1429593.2836533682,1437844.8546659092,1238869.5576032903,0.20589571068525564,0.20524490482354626,0.3006217571774583,0.28823762731373975,1377339.6830497477
2024-06-01,2025-04-01,10,1553500.0,1430756.7462067509,1429593.2836533682,1433617.0702404769,1225261.99450096,0.20751794560671538,0.20697788429430308,0.29394107159558697,0.2915630985033946,1371442.0153670541
2024-06-01,2025-05-01,11,1571000.0,1430756.746252018,1429593.2836533682,1426971.7065850643,1212591.77068585,0.20530169449033456,0.20481976770206645,0.28851281384169936,0.3013657239658996,1363678.9678625164
2024-06-01,2025-06-01,12,1548400.0,1430756.7462589284,1429593.2836533682,1424643.038149041,1203168.8310571176,0.20724222596611572,0.2067359543582129,0.2795396011563169,0.30648221851935453,1359055.544020938
2024-07-01,2024-08-01,1,1460100.0,1422078.1776857446,1420980.496640748,1412793.5444780365,1351075.0910395647,0.29176764587230214,0.293325272743489,0.3035181584534566,0.11138892293075228,1411029.1879744395
2024-07-01,2024-09-01,2,1435900.0,1422059.6217444942,1420980.496640748,1417736.5683504727,1351074.363138283,0.2637717079954407,0.262812359482534,0.31706653133951845,0.15634940118250695,1409306.8161094976
2024-07-01,2024-10-01,3,1467300.0,1422056.7951903977,1420980.496640748,1426928.4779484433,1348192.851812512,0.24287965307584,0.24138142582380442,0.33679428140898804,0.17894463969136748,1410220.1948716803
2024-07-01,2024-11-01,4,1559700.0,1422056.3646297003,1420980.496640748,1431376.4623388029,1343391.5111537366,0.22950539059610034,0.22784534931889447,0.345597407955657,0.19705185212934817,1409531.1796471735
2024-07-01,2024-12-01,5,1502600.0,1422056.29904359,1420980.496640748,1423813.3020154256,1337413.6508136946,0.22531647721547718,0.22397431489162523,0.3414745060533593,0.20923470183953835,1404705.1393941054
2024-07-01,2025-01-01,6,1495300.0,1422056.28905304,1420980.496640748,1433605.6154443156,1332380.0726339142,0.22090879969958804,0.22003029728281975,0.330887624029482,0.22817327898811013,1405179.3949498995
2024-07-01,2025-02-01,7,1483800.0,1422056.2875312073,1420980.496640748,1434754.229344297,1323147.695502165,0.21617599381729938,0.2153595294905189,0.3197242385146997,0.24874023817748198,1401281.8987489983
2024-07-01,2025-03-01,8,1520600.0,1422056.287299391,1420980.496640748,1436885.0711022173,1314994.56521287,0.21112375469272426,0.21030281687994384,0.3176309315478485,0.26094249687948345,1398603.1728250445
2024-07-01,2025-04-01,9,1553500.0,1422056.287264079,1420980.496640748,1433743.392451517,1307868.229091175,0.2125889155680932,0.21188919765502437,0.30872933160318433,0.26679255517369815,1394971.9672146786
2024-07-01,2025-05-01,10,1571000.0,1422056.2872587014,1420980.496640748,1430474.815517681,1299568.405142003,0.21501975723953098,0.2144305384910862,0.3018072177989374,0.2687424864704455,1391448.6794864542
2024-07-01,2025-06-01,11,1548400.0,1422056.2872578828,1420980.496640748,1429124.4919751314,1292844.0622697538,0.21373849936191525,0.21320863320333897,0.29682366568280316,0.27622920175194265,1388232.7400796975
2024-07-01,2025-07-01,12,1559900.0,1422056.2872577591,1420980.496640748,1425460.8695802314,1289017.9585265024,0.214418817222884,0.2138733388689024,0.28724652637649195,0.28446131753172177,1384959.9004993567
2024-08-01,2024-09-01,1,1435900.0,1465960.0147280088,1466671.0201447215,1469481.5630097927,1419299.835649788,0.29494351576211025,0.2955855937194742,0.29786581033291404,0.11160508018550164,1462011.613491331
2024-08-01,2024-10-01,2,1467300.0,1466854.538013388,1466671.0201447215,1473887.672393362,1408737.0665651113,0.2651107344083235,0.2640591863696874,0.31765933912454003,0.15317074009744922,1460138.3231390954
2024-08-01,2024-11-01,3,1559700.0,1466990.8190041122,1466671.0201447215,1481638.5982229048,1398761.7310029175,0.24494781270462973,0.24332625678404105,0.337360121533512,0.17436580897781723,1459957.7599970337
2024-08-01,2024-12-01,4,1502600.0,1467011.5752845998,1466671.0201447215,1478905.5719747045,1385852.526227009,0.23683694081165824,0.23510702134044378,0.3351893108859349,0.19286672696196316,1455265.3687792139
2024-08-01,2025-01-01,5,1495300.0,1467014.7364271032,1466671.0201447215,1490248.1391309306,1368619.9651119432,0.22859965711148822,0.22718578043743592,0.3401430035331554,0.2040715589179204,1454759.7539815593
2024-08-01,2025-02-01,6,1483800.0,1467015.2178598389,1466671.0201447215,1484662.3355177487,1348112.681170314,0.22312203068397277,0.22219270079820364,0.3324696119392566,0.22221565657856704,1446383.8647401603
2024-08-01,2025-03-01,7,1520600.0,1467015.2911805564,1466671.0201447215,1494047.6965339512,1331268.0427327675,0.2182623772383892,0.21740964222315184,0.3222254086463255,0.2421025718921335,1442786.2132230282
2024-08-01,2025-04-01,8,1553500.0,1467015.3023470726,1466671.0201447215,1495911.223300861,1317752.911665981,0.21442791129517746,0.2135646249435694,0.320607027026634,0.25140043673461915,1438681.3809525638
2024-08-01,2025-05-01,9,1571000.0,1467015.3040476989,1466671.0201447215,1494624.568834945,1305323.4326250504,0.2165930854971095,0.21585088936896124,0.3113096670257986,0.2562463581081306,1434103.0679010486
2024-08-01,2025-06-01,10,1548400.0,1467015.3043066985,1466671.0201447215,1487141.218102185,1294487.2902496487,0.21898237446560864,0.21835422108868857,0.3040920787467322,0.2585713256989707,1428449.462054482
2024-08-01,2025-07-01,11,1559900.0,1467015.304346145,1466671.0201447215,1482306.455143213,1285529.2386364944,0.21702209534369188,0.21646098697872146,0.29948538143024833,0.2670315362473383,1423057.7534431375
2024-08-01,2025-08-01,12,1590100.0,1467015.3043521512,1466671.0201447215,1482229.3291976557,1277970.124381759,0.2178773204225576,0.21730211133221397,0.2900059238658932,0.2748146443793352,1419400.2640928268
2024-09-01,2024-10-01,1,1467300.0,1432276.42903644,1430924.4829708156,1438760.3418172423,1390760.287755787,0.2948241470844907,0.295052560231377,0.2955960793763241,0.11452721330780835,1429039.4251173397
2024-09-01,2024-11-01,2,1559700.0,1431729.4014205004,1430924.4829708156,1450697.3502491931,1379517.904216607,0.265683588988598,0.26462919139902435,0.3181236721014877,0.15156354751088988,1429637.190298558
2024-09-01,2024-12-01,3,1502600.0,1431646.7180871156,1430924.4829708156,1446918.1862988735,1365693.7627207933,0.2473695191768053,0.24580850790258738,0.3350977488596116,0.17172422406099574,1425260.901085553
2024-09-01,2025-01-01,4,1495300.0,1431634.2181519829,1430924.4829708156,1456987.5979881152,1348643.684936207,0.23801675308408213,0.23627353678756646,0.3370293790217675,0.18868033110658394,1424352.6790869562
2024-09-01,2025-02-01,5,1483800.0,1431632.3283783025,1430924.4829708156,1451434.656485909,1328791.2503029406,0.22975421187309725,0.2283280144793419,0.34247245043652447,0.19944532321103642,1417741.2872171008
2024-09-01,2025-03-01,6,1520600.0,1431632.0426760367,1430924.4829708156,1467029.718111593,1311124.729183849,0.22450128770670483,0.22356281775808826,0.3346790194587122,0.21725687507649477,1417139.675587319
2024-09-01,2025-04-01,7,1553500.0,1431631.9994825905,1430924.4829708156,1464698.510953448,1295342.0298079776,0.22069075359222987,0.2198246124083781,0.32635267880644625,0.2331319551929458,1410494.267433486
2024-09-01,2025-05-01,8,1571000.0,1431631.9929524565,1430924.4829708156,1461651.2369771805,1281577.8496395478,0.21784563909851803,0.21696879143408307,0.3257384462576485,0.23944712320975053,1405326.8743312757
2024-09-01,2025-06-01,9,1548400.0,1431631.9919652082,1430924.4829708156,1453833.6045668256,1268099.4699892811,0.22022201094101754,0.21946785717344688,0.3162158949188544,0.24409423696668106,1398579.8731087889
2024-09-01,2025-07-01,10,1559900.0,1431631.9918159517,1430924.4829708156,1453984.3105684528,1255516.3868796732,0.22185206682274877,0.2212131389957991,0.30795584162633294,0.24897895255511926,1394509.9298515327
2024-09-01,2025-08-01,11,1590100.0,1431631.9917933866,1430924.4829708156,1455076.8282599293,1243605.0045092013,0.22025695346868707,0.2196851673325434,0.30347701399759586,0.2565808652011737,1390347.404485293
2024-09-01,2025-09-01,12,1596100.0,1431631.9917899764,1430924.4829708156,1453881.023710006,1233966.73653202,0.22173193160321322,0.22114606914112453,0.29437253017105475,0.2627494690846075,1386088.5919403904
2024-10-01,2024-11-01,1,1559700.0,1472080.287330311,1473287.3945848574,1483595.093134242,1333047.10630349,0.2937423862661341,0.2931736519186919,0.29788274474232423,0.11520121707284982,1459847.4496626342
2024-10-01,2024-12-01,2,1502600.0,1472800.391430227,1473287.3945848574,1477901.7675623808,1320354.0886099306,0.26411730839611297,0.2629065075013237,0.3145512421017119,0.15842494200085153,1450381.7752450006
2024-10-01,2025-01-01,3,1495300.0,1472908.6959115197,1473287.3945848574,1491347.1538782525,1305251.1276982832,0.24856282566785454,0.2469433431438072,0.3355345699730077,0.16895926121533064,1450861.6542303236
2024-10-01,2025-02-01,4,1483800.0,1472924.9811370724,1473287.3945848574,1491729.4727906666,1288131.8114380646,0.2391190516629742,0.23734281795560755,0.33989772642130645,0.1836404039601118,1445467.1089930045
2024-10-01,2025-03-01,5,1520600.0,1472927.42978036,1473287.3945848574,1509427.6562912783,1269901.838719989,0.2312793581523504,0.22982205665749994,0.34506798834368096,0.19383059684646875,1446252.6458779266
2024-10-01,2025-04-01,6,1553500.0,1472927.7979558902,1473287.3945848574,1505217.5020973694,1252526.104671565,0.22674628515983222,0.22577696679096515,0.33886199804975053,0.2086147499994523,1437971.6961098984
2024-10-01,2025-05-01,7,1571000.0,1472927.853314345,1473287.3945848574,1507213.4241330405,1235020.7648787918,0.22427846967292892,0.22338344646485248,0.33071043773241443,0.22162764612980407,1431619.977008288
2024-10-01,2025-06-01,8,1548400.0,1472927.861637978,1473287.3945848574,1504392.9007000325,1216753.2538754437,0.2220983130235083,0.22119582014738734,0.32978585371329766,0.2269200131158067,1425252.968238824
2024-10-01,2025-07-01,9,1559900.0,1472927.862889511,1473287.3945848574,1507094.705939404,1200656.0866457738,0.22368803361324419,0.22290968362458508,0.3200039268667729,0.23339835589539779,1420393.744998572
2024-10-01,2025-08-01,10,1590100.0,1472927.863077691,1473287.3945848574,1505716.5000853708,1187680.2700985149,0.22531401819962985,0.2246529189428147,0.31175037093164887,0.23828269192590662,1415260.938309252
2024-10-01,2025-09-01,11,1596100.0,1472927.863105985,1473287.3945848574,1504324.9987929154,1178070.8864080005,0.2244243030504952,0.2238305361118589,0.3076617782869913,0.24408338255065465,1410698.3475871056
2024-10-01,2025-10-01,12,1550700.0,1472927.8631102396,1473287.3945848574,1504261.668459891,1169839.7208432928,0.22589878700009888,0.22529259459443587,0.2987159599051726,0.25009265850029266,1406568.6513720418
2024-11-01,2024-12-01,1,1502600.0,1574332.9738343742,1574512.6639793683,1560073.192980217,1431515.8518595905,0.29045133960088604,0.29124090969002403,0.3048889246458638,0.11341882606322605,1553839.5073892465
2024-11-01,2025-01-01,2,1495300.0,1576582.5804691974,1574512.6639793683,1566062.4854152035,1419055.4228283183,0.2674325050831136,0.26628555538319715,0.31855833600275085,0.14772360353093836,1549409.6482514185
