target,origin,feature,importance
vacancies,2024-05-01,w_sarimax,0.03244769761253173
vacancies,2024-05-01,w_tbats_prophet,0.04816110658130434
vacancies,2024-05-01,w_var,0.04627859846703755
vacancies,2024-05-01,w_bilstm,0.016166120839930763
vacancies,2024-05-01,weight_entropy_proxy,0.031032136774483906
vacancies,2024-05-01,past_resid_mean_all,0.047044147770237375
vacancies,2024-05-01,past_resid_std_all,0.02628011470582897
vacancies,2024-05-01,past_resid_mean_h,0.06337423759379962
vacancies,2024-05-01,past_resid_std_h,0.02259700987675284
vacancies,2024-05-01,past_resid_mean_fmonth,0.09878835648932828
vacancies,2024-06-01,horizon,0.0484869616363014
vacancies,2024-06-01,origin_month,0.059278268264453385
vacancies,2024-06-01,origin_quarter,0.009528342500954405
vacancies,2024-06-01,forecast_month,0.09347393552740822
vacancies,2024-06-01,forecast_quarter,0.015470910191939935
vacancies,2024-06-01,forecast_year,0.00402487773470412
vacancies,2024-06-01,origin_index,0.03541337999860323
vacancies,2024-06-01,ensemble_pred,0.02492307810258376
vacancies,2024-06-01,sarimax_pred,0.020098700284761777
vacancies,2024-06-01,tbats_prophet_pred,0.0362728723441507
vacancies,2024-06-01,var_pred,0.032444162896915874
vacancies,2024-06-01,bilstm_pred,0.024780342838033348
vacancies,2024-06-01,pred_mean,0.029342147128594544
vacancies,2024-06-01,pred_std,0.032987751609412606
vacancies,2024-06-01,pred_range,0.033627700062603814
vacancies,2024-06-01,sarimax_minus_var,0.015136067142435417
vacancies,2024-06-01,tbats_minus_bilstm,0.02713350671490755
vacancies,2024-06-01,ensemble_minus_predmean,0.012173473803091053
vacancies,2024-06-01,w_sarimax,0.03214398271220379
vacancies,2024-06-01,w_tbats_prophet,0.04988689263407884
vacancies,2024-06-01,w_var,0.04857192546118113
vacancies,2024-06-01,w_bilstm,0.017665505567242046
vacancies,2024-06-01,weight_entropy_proxy,0.03106865862767067
vacancies,2024-06-01,past_resid_mean_all,0.04635031157537059
vacancies,2024-06-01,past_resid_std_all,0.02569243352207418
vacancies,2024-06-01,past_resid_mean_h,0.0713326605628445
vacancies,2024-06-01,past_resid_std_h,0.023613138249749074
vacancies,2024-06-01,past_resid_mean_fmonth,0.09907801230573
vacancies,2024-07-01,horizon,0.04774220993127191
vacancies,2024-07-01,origin_month,0.058649546437048665
vacancies,2024-07-01,origin_quarter,0.009848946538922368
vacancies,2024-07-01,forecast_month,0.09305866168592614
vacancies,2024-07-01,forecast_quarter,0.018313707260933527
vacancies,2024-07-01,forecast_year,0.002579095936895351
vacancies,2024-07-01,origin_index,0.033755950247333584
vacancies,2024-07-01,ensemble_pred,0.022051296070059928
vacancies,2024-07-01,sarimax_pred,0.019475199302928185
vacancies,2024-07-01,tbats_prophet_pred,0.02878918626286528
vacancies,2024-07-01,var_pred,0.034855499537102055
vacancies,2024-07-01,bilstm_pred,0.025678016387739845
vacancies,2024-07-01,pred_mean,0.02743134129691931
vacancies,2024-07-01,pred_std,0.03256758244776883
vacancies,2024-07-01,pred_range,0.03485907193021797
vacancies,2024-07-01,sarimax_minus_var,0.016072795859052913
vacancies,2024-07-01,tbats_minus_bilstm,0.026819378477025445
vacancies,2024-07-01,ensemble_minus_predmean,0.012093783584461594
vacancies,2024-07-01,w_sarimax,0.03325340943205057
vacancies,2024-07-01,w_tbats_prophet,0.05109674676894196
vacancies,2024-07-01,w_var,0.0521727949402719
vacancies,2024-07-01,w_bilstm,0.01613191907809214
vacancies,2024-07-01,weight_entropy_proxy,0.03220307545462227
vacancies,2024-07-01,past_resid_mean_all,0.04768543902713104
vacancies,2024-07-01,past_resid_std_all,0.027813836655671963
vacancies,2024-07-01,past_resid_mean_h,0.07064470590124335
vacancies,2024-07-01,past_resid_std_h,0.02401514969494486
vacancies,2024-07-01,past_resid_mean_fmonth,0.1003416538525571
vacancies,2024-08-01,horizon,0.051320956787408646
vacancies,2024-08-01,origin_month,0.0605382812520452
vacancies,2024-08-01,origin_quarter,0.008260035263413963
vacancies,2024-08-01,forecast_month,0.09657959619647896
vacancies,2024-08-01,forecast_quarter,0.018613159498324802
vacancies,2024-08-01,forecast_year,0.004533728993042083
vacancies,2024-08-01,origin_index,0.03365366780768632
vacancies,2024-08-01,ensemble_pred,0.02379406268244495
vacancies,2024-08-01,sarimax_pred,0.015206185026357453
vacancies,2024-08-01,tbats_prophet_pred,0.029094548081616364
vacancies,2024-08-01,var_pred,0.031066223005887055
vacancies,2024-08-01,bilstm_pred,0.02169189308767769
vacancies,2024-08-01,pred_mean,0.028654510901759946
vacancies,2024-08-01,pred_std,0.029622032615611367
vacancies,2024-08-01,pred_range,0.03192257586762808
vacancies,2024-08-01,sarimax_minus_var,0.017189697140132257
vacancies,2024-08-01,tbats_minus_bilstm,0.028132770409076035
vacancies,2024-08-01,ensemble_minus_predmean,0.010802293094330945
vacancies,2024-08-01,w_sarimax,0.03539185190018257
vacancies,2024-08-01,w_tbats_prophet,0.05027891449493077
vacancies,2024-08-01,w_var,0.05245110154666708
vacancies,2024-08-01,w_bilstm,0.017565363252711342
vacancies,2024-08-01,weight_entropy_proxy,0.02948516368763945
vacancies,2024-08-01,past_resid_mean_all,0.049975898551218145
vacancies,2024-08-01,past_resid_std_all,0.025225818244681293
vacancies,2024-08-01,past_resid_mean_h,0.07394374966679
vacancies,2024-08-01,past_resid_std_h,0.022879586709689426
vacancies,2024-08-01,past_resid_mean_fmonth,0.10212633423456793
vacancies,2024-09-01,horizon,0.0494683274958756
vacancies,2024-09-01,origin_month,0.06118060266400344
vacancies,2024-09-01,origin_quarter,0.008940593149561051
vacancies,2024-09-01,forecast_month,0.09603295799476712
vacancies,2024-09-01,forecast_quarter,0.022603417267695502
vacancies,2024-09-01,forecast_year,0.003792065304271211
vacancies,2024-09-01,origin_index,0.03528552305498303
