target,origin,feature,importance
unemployment,2024-02-01,sarimax_minus_var,0.03326019425246629
unemployment,2024-02-01,tbats_minus_bilstm,0.022479106232889512
unemployment,2024-02-01,ensemble_minus_predmean,0.01301593893522619
unemployment,2024-02-01,w_sarimax,0.10372363894014858
unemployment,2024-02-01,w_tbats_prophet,0.11455948972003392
unemployment,2024-02-01,w_var,0.017666460227740693
unemployment,2024-02-01,w_bilstm,0.05396792511078279
unemployment,2024-02-01,weight_entropy_proxy,0.018305510981409288
unemployment,2024-02-01,past_resid_mean_all,0.032328537351767196
unemployment,2024-02-01,past_resid_std_all,0.023638802682758746
unemployment,2024-02-01,past_resid_mean_h,0.14882354151738006
unemployment,2024-02-01,past_resid_std_h,0.06941397001024685
unemployment,2024-02-01,past_resid_mean_fmonth,0.022158835418939725
unemployment,2024-03-01,horizon,0.09349743810483296
unemployment,2024-03-01,origin_month,0.008309722449878772
unemployment,2024-03-01,origin_quarter,0.004581881331037916
unemployment,2024-03-01,forecast_month,0.016248230859258937
unemployment,2024-03-01,forecast_quarter,0.00952629491260111
unemployment,2024-03-01,forecast_year,0.020097444445012803
unemployment,2024-03-01,origin_index,0.03078736190604143
unemployment,2024-03-01,ensemble_pred,0.020441560118430083
unemployment,2024-03-01,sarimax_pred,0.023773530219694406
unemployment,2024-03-01,tbats_prophet_pred,0.016370610042887864
unemployment,2024-03-01,var_pred,0.018702850901579072
unemployment,2024-03-01,bilstm_pred,0.02014783086702535
unemployment,2024-03-01,pred_mean,0.01704013672446193
unemployment,2024-03-01,pred_std,0.012299813573320863
unemployment,2024-03-01,pred_range,0.012890393529493772
unemployment,2024-03-01,sarimax_minus_var,0.02850266219472405
unemployment,2024-03-01,tbats_minus_bilstm,0.022826640818007952
unemployment,2024-03-01,ensemble_minus_predmean,0.012892155691451801
unemployment,2024-03-01,w_sarimax,0.10277174608497087
unemployment,2024-03-01,w_tbats_prophet,0.11596844408896942
unemployment,2024-03-01,w_var,0.016491757085902056
unemployment,2024-03-01,w_bilstm,0.060125555253741574
unemployment,2024-03-01,weight_entropy_proxy,0.017451520920101674
unemployment,2024-03-01,past_resid_mean_all,0.028970809244708753
unemployment,2024-03-01,past_resid_std_all,0.021722493044310853
unemployment,2024-03-01,past_resid_mean_h,0.15326421852825609
unemployment,2024-03-01,past_resid_std_h,0.07331707716689187
unemployment,2024-03-01,past_resid_mean_fmonth,0.020979819892405847
unemployment,2024-04-01,horizon,0.09941990040252303
unemployment,2024-04-01,origin_month,0.007939390451378293
unemployment,2024-04-01,origin_quarter,0.004480111368274901
unemployment,2024-04-01,forecast_month,0.016207833606916185
unemployment,2024-04-01,forecast_quarter,0.010219336924707747
unemployment,2024-04-01,forecast_year,0.016133824226235865
unemployment,2024-04-01,origin_index,0.0304730837569186
unemployment,2024-04-01,ensemble_pred,0.01855649459672354
unemployment,2024-04-01,sarimax_pred,0.025012532543109454
unemployment,2024-04-01,tbats_prophet_pred,0.016325688704731153
unemployment,2024-04-01,var_pred,0.022139249299495418
unemployment,2024-04-01,bilstm_pred,0.02100971334005195
unemployment,2024-04-01,pred_mean,0.020122610524995976
unemployment,2024-04-01,pred_std,0.013049891633040638
unemployment,2024-04-01,pred_range,0.013888014050307979
unemployment,2024-04-01,sarimax_minus_var,0.03346234643772526
unemployment,2024-04-01,tbats_minus_bilstm,0.022230289969023077
unemployment,2024-04-01,ensemble_minus_predmean,0.014780101197942274
unemployment,2024-04-01,w_sarimax,0.1007752352366921
unemployment,2024-04-01,w_tbats_prophet,0.11146782348410468
