origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,w_sarimax,w_tbats_prophet,w_var,w_bilstm,ensemble_pred,residual,rf_residual_pred,final_hybrid_pred,rf_model_used
2023-02-01,2023-07-01,5,1172200.0,1098473.975383035,1097447.5957227382,1204086.323156634,1133720.4565386972,0.25,0.25,0.25,0.25,1133432.0877002762,38767.91229972383,0.0,1133432.0877002762,fallback_zero
2023-02-01,2023-08-01,6,1164700.0,1098474.0999462488,1097447.5957227382,1214833.1244260843,1151725.2306791332,0.25,0.25,0.25,0.25,1140620.0126935511,24079.987306448864,0.0,1140620.0126935511,fallback_zero
2023-02-01,2023-09-01,7,1181400.0,1098474.1181711438,1097447.5957227382,1224793.4554059603,1175159.433860065,0.25,0.25,0.25,0.25,1148968.6507899768,32431.34921002318,0.0,1148968.6507899768,fallback_zero
2023-02-01,2023-10-01,8,1235900.0,1098474.1208376356,1097447.5957227382,1236302.982927675,1200907.512212492,0.25,0.25,0.25,0.25,1158283.0529251352,77616.94707486476,0.0,1158283.0529251352,fallback_zero
2023-02-01,2023-11-01,9,1253300.0,1098474.1212277713,1097447.5957227382,1237383.0143871384,1230465.456506649,0.25,0.25,0.25,0.25,1165942.5469610742,87357.45303892577,0.0,1165942.5469610742,fallback_zero
2023-02-01,2023-12-01,10,1263300.0,1098474.1212848525,1097447.5957227382,1243078.5833065524,1264111.259634544,0.25,0.25,0.25,0.25,1175777.8899871716,87522.11001282837,0.0,1175777.8899871716,fallback_zero
2023-02-01,2024-01-01,11,1246400.0,1098474.1212932037,1097447.5957227382,1246450.087240335,1304174.0213295773,0.25,0.25,0.25,0.25,1186636.4563964636,59763.54360353644,0.0,1186636.4563964636,fallback_zero
2023-02-01,2024-02-01,12,1300900.0,1098474.121294425,1097447.5957227382,1247099.8997866355,1349478.2745434216,0.25,0.25,0.25,0.25,1198124.972836805,102775.02716319496,0.0,1198124.972836805,fallback_zero
2023-03-01,2023-04-01,1,1080700.0,1076727.6737550816,1076326.6718506592,1101002.9742935507,1096765.2303819146,0.2321410233543687,0.2362942823183635,0.1460011739654888,0.3855635203617789,1087902.8925473397,-7202.892547339667,0.0,1087902.8925473397,fallback_zero
2023-03-01,2023-05-01,2,1111300.0,1076367.459571251,1076326.6718506592,1132316.8343068643,1112146.0718663344,0.2254174461525807,0.2289404695901541,0.1147600690305288,0.4308820152267363,1098195.2362859407,13104.763714059256,0.0,1098195.2362859407,fallback_zero
2023-03-01,2023-06-01,3,1153200.0,1076314.9179630596,1076326.6718506592,1142514.9582394103,1130899.4929493226,0.2934940601865671,0.2941442378822874,0.0876164295583502,0.3247452723727952,1099844.6691382695,53355.3308617305,0.0,1099844.6691382695,fallback_zero
2023-03-01,2023-07-01,4,1172200.0,1076307.2528771532,1076326.6718506592,1139509.1612726017,1152575.3792407685,0.2364734197000599,0.2339603209997111,0.1564304845061315,0.3731357747940973,1114656.867721222,57543.13227877789,0.0,1114656.867721222,fallback_zero
2023-03-01,2023-08-01,5,1164700.0,1076306.134621594,1076326.6718506592,1148568.674167151,1177172.0159953344,0.1608194155150501,0.1600501268548028,0.2604248691376072,0.4187055884925397,1137361.492231825,27338.5077681751,0.0,1137361.492231825,fallback_zero
2023-03-01,2023-09-01,6,1181400.0,1076305.9714792804,1076326.6718506592,1165538.6754051135,1207148.0650231745,0.122542321355609,0.1223118581752505,0.3102027946641747,0.4449430258049657,1162206.0145174796,19193.985482520424,0.0,1162206.0145174796,fallback_zero
2023-03-01,2023-10-01,7,1235900.0,1076305.947678435,1076326.6718506592,1168281.8579829722,1242112.6966938898,0.0996179875770683,0.0994470476557862,0.277290892806972,0.5236440719601735,1188635.812134188,47264.1878658121,0.0,1188635.812134188,fallback_zero
2023-03-01,2023-11-01,8,1253300.0,1076305.9442061265,1076326.6718506592,1164012.2620282287,1284977.0691213745,0.0798269332685896,0.0796085093795893,0.4175946625132792,0.4229698948385418,1201194.8882554567,52105.111744543305,0.0,1201194.8882554567,fallback_zero
2023-03-01,2023-12-01,9,1263300.0,1076305.9436995515,1076326.6718506592,1167356.7885326033,1331085.4172340706,0.0650642150314543,0.0649236775899652,0.601979537856924,0.2680325695216565,1199407.2318942663,63892.768105733674,0.0,1199407.2318942663,fallback_zero
2023-03-01,2024-01-01,10,1246400.0,1076305.943625647,1076326.6718506592,1177663.1498320403,1373423.3479486655,0.0798035081521688,0.0796914386613774,0.5067024140768641,0.3338026391095897,1226844.110245,19555.889754999895,0.0,1226844.110245,fallback_zero
2023-03-01,2024-02-01,11,1300900.0,1076305.943614866,1076326.6718506592,1180170.3590057795,1408540.4072074925,0.0896785628143399,0.0895811449350135,0.5103903497317754,0.3103499425188712,1232428.1424487752,68471.85755122476,0.0,1232428.1424487752,fallback_zero
2023-03-01,2024-03-01,12,1350400.0,1076305.9436132924,1076326.6718506592,1182664.3222296303,1438381.4667700543,0.0823790872949884,0.0822694169737953,0.3880038619182162,0.4473476338130002,1279548.7391095762,70851.26089042379,0.0,1279548.7391095762,fallback_zero
